NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-11-02;Dona;Menors de 15;No;352;3390;1000;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-11-02;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-11-02;Home;Entre 15 i 64;No;1948;7513;3629;74;10;627;159;1
CATALUNYA;CATALUNYA;2020-11-02;Home;Entre 15 i 64;Si;11;151;27;3;1;18;3;1
CATALUNYA;CATALUNYA;2020-11-02;Home;Entre 65 i 74;No;151;914;277;36;9;337;114;4
CATALUNYA;CATALUNYA;2020-11-02;Home;Entre 65 i 74;Si;12;88;14;5;0;17;1;0
CATALUNYA;CATALUNYA;2020-11-02;Home;Majors de 74;No;177;968;255;52;12;450;57;20
CATALUNYA;CATALUNYA;2020-11-02;Home;Majors de 74;Si;31;218;99;3;0;47;1;6
CATALUNYA;CATALUNYA;2020-11-02;Home;Menors de 15;No;374;3721;1177;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-11-02;Home;Menors de 15;Si;0;4;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-11-01;Altres;N/A;--;28;72;2;9;0;127;21;0
CATALUNYA;CATALUNYA;2020-11-01;Dona;Entre 15 i 64;No;569;3164;679;27;2;346;51;1
CATALUNYA;CATALUNYA;2020-11-01;Dona;Entre 15 i 64;Si;0;10;2;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-11-01;Dona;Entre 65 i 74;No;62;307;51;12;1;204;42;1
CATALUNYA;CATALUNYA;2020-11-01;Dona;Entre 65 i 74;Si;2;14;1;1;0;12;1;2
CATALUNYA;CATALUNYA;2020-11-01;Dona;Majors de 74;No;68;415;60;36;6;408;23;9
CATALUNYA;CATALUNYA;2020-11-01;Dona;Majors de 74;Si;32;251;34;6;0;86;1;14
CATALUNYA;CATALUNYA;2020-11-01;Dona;Menors de 15;No;91;879;102;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-11-01;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-11-01;Home;Entre 15 i 64;No;523;2450;514;55;7;634;162;3
CATALUNYA;CATALUNYA;2020-11-01;Home;Entre 15 i 64;Si;3;11;5;0;0;18;2;0
CATALUNYA;CATALUNYA;2020-11-01;Home;Entre 65 i 74;No;45;318;51;21;8;346;117;4
CATALUNYA;CATALUNYA;2020-11-01;Home;Entre 65 i 74;Si;2;11;3;3;0;12;1;0
CATALUNYA;CATALUNYA;2020-11-01;Home;Majors de 74;No;56;368;46;27;2;461;54;16
CATALUNYA;CATALUNYA;2020-11-01;Home;Majors de 74;Si;17;84;13;5;0;43;1;2
CATALUNYA;CATALUNYA;2020-11-01;Home;Menors de 15;No;92;1073;137;0;0;5;1;0
CATALUNYA;CATALUNYA;2020-11-01;Home;Menors de 15;Si;0;7;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-31;Altres;N/A;--;44;517;10;13;2;116;20;0
CATALUNYA;CATALUNYA;2020-10-31;Dona;Entre 15 i 64;No;861;6648;1234;37;2;330;50;2
CATALUNYA;CATALUNYA;2020-10-31;Dona;Entre 15 i 64;Si;12;44;8;0;0;6;1;1
CATALUNYA;CATALUNYA;2020-10-31;Dona;Entre 65 i 74;No;89;569;73;17;2;194;43;3
CATALUNYA;CATALUNYA;2020-10-31;Dona;Entre 65 i 74;Si;2;50;7;0;1;12;1;0
CATALUNYA;CATALUNYA;2020-10-31;Dona;Majors de 74;No;102;797;84;46;3;378;19;17
CATALUNYA;CATALUNYA;2020-10-31;Dona;Majors de 74;Si;43;589;96;11;0;80;1;12
CATALUNYA;CATALUNYA;2020-10-31;Dona;Menors de 15;No;134;1798;145;1;1;3;1;0
CATALUNYA;CATALUNYA;2020-10-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-31;Home;Entre 15 i 64;No;750;4957;788;58;12;590;164;0
CATALUNYA;CATALUNYA;2020-10-31;Home;Entre 15 i 64;Si;8;53;4;2;0;17;2;1
CATALUNYA;CATALUNYA;2020-10-31;Home;Entre 65 i 74;No;69;526;47;25;6;324;106;4
CATALUNYA;CATALUNYA;2020-10-31;Home;Entre 65 i 74;Si;1;41;8;1;0;9;1;1
CATALUNYA;CATALUNYA;2020-10-31;Home;Majors de 74;No;86;565;71;41;4;440;55;13
CATALUNYA;CATALUNYA;2020-10-31;Home;Majors de 74;Si;20;211;23;3;1;41;0;11
CATALUNYA;CATALUNYA;2020-10-31;Home;Menors de 15;No;146;1959;161;1;0;5;1;0
CATALUNYA;CATALUNYA;2020-10-31;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-30;Altres;N/A;--;99;785;25;15;2;118;21;0
CATALUNYA;CATALUNYA;2020-10-30;Dona;Entre 15 i 64;No;1763;15391;3831;51;12;305;50;3
CATALUNYA;CATALUNYA;2020-10-30;Dona;Entre 15 i 64;Si;9;170;16;1;0;7;1;1
CATALUNYA;CATALUNYA;2020-10-30;Dona;Entre 65 i 74;No;167;1141;268;31;7;178;42;1
CATALUNYA;CATALUNYA;2020-10-30;Dona;Entre 65 i 74;Si;7;83;22;1;0;12;0;1
CATALUNYA;CATALUNYA;2020-10-30;Dona;Majors de 74;No;164;1272;254;34;4;351;19;22
CATALUNYA;CATALUNYA;2020-10-30;Dona;Majors de 74;Si;82;985;318;10;1;73;2;16
CATALUNYA;CATALUNYA;2020-10-30;Dona;Menors de 15;No;371;4858;674;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-10-30;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-30;Home;Entre 15 i 64;No;1490;10624;2376;77;16;563;162;2
CATALUNYA;CATALUNYA;2020-10-30;Home;Entre 15 i 64;Si;25;185;45;5;0;15;2;0
CATALUNYA;CATALUNYA;2020-10-30;Home;Entre 65 i 74;No;146;1114;188;42;14;306;105;2
CATALUNYA;CATALUNYA;2020-10-30;Home;Entre 65 i 74;Si;6;72;19;1;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-30;Home;Majors de 74;No;137;1108;183;56;8;421;54;20
CATALUNYA;CATALUNYA;2020-10-30;Home;Majors de 74;Si;28;320;106;10;0;40;0;6
CATALUNYA;CATALUNYA;2020-10-30;Home;Menors de 15;No;423;5167;803;2;0;5;1;0
CATALUNYA;CATALUNYA;2020-10-30;Home;Menors de 15;Si;1;3;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-29;Altres;N/A;--;126;727;19;13;7;107;22;0
CATALUNYA;CATALUNYA;2020-10-29;Dona;Entre 15 i 64;No;1667;14539;3272;68;11;338;51;2
CATALUNYA;CATALUNYA;2020-10-29;Dona;Entre 15 i 64;Si;7;102;20;2;1;8;1;0
CATALUNYA;CATALUNYA;2020-10-29;Dona;Entre 65 i 74;No;147;1016;221;22;7;178;43;2
CATALUNYA;CATALUNYA;2020-10-29;Dona;Entre 65 i 74;Si;3;74;9;1;0;13;1;0
CATALUNYA;CATALUNYA;2020-10-29;Dona;Majors de 74;No;176;1198;213;42;3;366;18;10
CATALUNYA;CATALUNYA;2020-10-29;Dona;Majors de 74;Si;57;901;96;7;2;74;2;6
CATALUNYA;CATALUNYA;2020-10-29;Dona;Menors de 15;No;349;4753;680;3;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-29;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-29;Home;Entre 15 i 64;No;1450;10274;2159;82;38;587;159;1
CATALUNYA;CATALUNYA;2020-10-29;Home;Entre 15 i 64;Si;9;150;21;2;0;12;2;0
CATALUNYA;CATALUNYA;2020-10-29;Home;Entre 65 i 74;No;115;953;172;42;26;297;93;4
CATALUNYA;CATALUNYA;2020-10-29;Home;Entre 65 i 74;Si;3;71;6;1;0;7;1;0
CATALUNYA;CATALUNYA;2020-10-29;Home;Majors de 74;No;120;909;153;43;6;425;53;17
CATALUNYA;CATALUNYA;2020-10-29;Home;Majors de 74;Si;16;266;17;3;0;39;0;3
CATALUNYA;CATALUNYA;2020-10-29;Home;Menors de 15;No;360;5307;842;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-10-29;Home;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-28;Altres;N/A;--;154;778;19;19;2;113;21;0
CATALUNYA;CATALUNYA;2020-10-28;Dona;Entre 15 i 64;No;1872;15355;2857;51;6;323;49;1
CATALUNYA;CATALUNYA;2020-10-28;Dona;Entre 15 i 64;Si;23;104;3;2;1;7;0;0
CATALUNYA;CATALUNYA;2020-10-28;Dona;Entre 65 i 74;No;176;1099;192;22;1;166;44;3
CATALUNYA;CATALUNYA;2020-10-28;Dona;Entre 65 i 74;Si;2;67;11;1;0;12;1;0
CATALUNYA;CATALUNYA;2020-10-28;Dona;Majors de 74;No;211;1290;235;42;2;352;19;14
CATALUNYA;CATALUNYA;2020-10-28;Dona;Majors de 74;Si;59;833;169;3;0;81;2;8
CATALUNYA;CATALUNYA;2020-10-28;Dona;Menors de 15;No;402;4653;626;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-28;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-28;Home;Entre 15 i 64;No;1655;10684;2087;90;17;561;155;1
CATALUNYA;CATALUNYA;2020-10-28;Home;Entre 15 i 64;Si;27;154;8;2;0;11;2;0
CATALUNYA;CATALUNYA;2020-10-28;Home;Entre 65 i 74;No;179;1055;131;40;9;297;89;3
CATALUNYA;CATALUNYA;2020-10-28;Home;Entre 65 i 74;Si;8;83;11;1;0;6;1;0
CATALUNYA;CATALUNYA;2020-10-28;Home;Majors de 74;No;162;1068;153;53;7;415;50;16
CATALUNYA;CATALUNYA;2020-10-28;Home;Majors de 74;Si;20;271;58;2;0;39;0;5
CATALUNYA;CATALUNYA;2020-10-28;Home;Menors de 15;No;414;5068;809;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-10-28;Home;Menors de 15;Si;0;3;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-27;Altres;N/A;--;114;795;10;17;0;118;20;0
CATALUNYA;CATALUNYA;2020-10-27;Dona;Entre 15 i 64;No;2080;15863;2410;67;7;306;44;0
CATALUNYA;CATALUNYA;2020-10-27;Dona;Entre 15 i 64;Si;22;188;6;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-10-27;Dona;Entre 65 i 74;No;174;1246;172;26;10;155;44;1
CATALUNYA;CATALUNYA;2020-10-27;Dona;Entre 65 i 74;Si;9;97;2;0;0;12;1;0
CATALUNYA;CATALUNYA;2020-10-27;Dona;Majors de 74;No;197;1385;174;50;5;342;16;12
CATALUNYA;CATALUNYA;2020-10-27;Dona;Majors de 74;Si;99;1372;40;9;1;74;1;6
CATALUNYA;CATALUNYA;2020-10-27;Dona;Menors de 15;No;455;4895;580;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-27;Dona;Menors de 15;Si;0;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-27;Home;Entre 15 i 64;No;1785;11268;1642;87;16;540;148;1
CATALUNYA;CATALUNYA;2020-10-27;Home;Entre 15 i 64;Si;34;319;7;1;1;9;2;0
CATALUNYA;CATALUNYA;2020-10-27;Home;Entre 65 i 74;No;175;1159;127;41;8;281;86;4
CATALUNYA;CATALUNYA;2020-10-27;Home;Entre 65 i 74;Si;13;141;7;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-10-27;Home;Majors de 74;No;152;1156;124;59;5;394;46;15
CATALUNYA;CATALUNYA;2020-10-27;Home;Majors de 74;Si;25;438;20;5;0;42;0;4
CATALUNYA;CATALUNYA;2020-10-27;Home;Menors de 15;No;444;5386;753;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-10-27;Home;Menors de 15;Si;0;22;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-26;Altres;N/A;--;140;720;7;21;0;108;20;0
CATALUNYA;CATALUNYA;2020-10-26;Dona;Entre 15 i 64;No;2435;12885;2540;59;6;286;37;1
CATALUNYA;CATALUNYA;2020-10-26;Dona;Entre 15 i 64;Si;30;90;7;2;0;4;0;0
CATALUNYA;CATALUNYA;2020-10-26;Dona;Entre 65 i 74;No;198;1134;164;17;4;160;38;2
CATALUNYA;CATALUNYA;2020-10-26;Dona;Entre 65 i 74;Si;7;63;1;1;0;12;1;0
CATALUNYA;CATALUNYA;2020-10-26;Dona;Majors de 74;No;201;1240;156;46;3;337;15;18
CATALUNYA;CATALUNYA;2020-10-26;Dona;Majors de 74;Si;70;772;34;15;0;73;0;6
CATALUNYA;CATALUNYA;2020-10-26;Dona;Menors de 15;No;373;3776;583;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-26;Dona;Menors de 15;Si;0;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-26;Home;Entre 15 i 64;No;2177;9853;1823;82;22;513;139;2
CATALUNYA;CATALUNYA;2020-10-26;Home;Entre 15 i 64;Si;29;154;5;2;1;10;2;0
CATALUNYA;CATALUNYA;2020-10-26;Home;Entre 65 i 74;No;175;1009;122;31;7;252;79;1
CATALUNYA;CATALUNYA;2020-10-26;Home;Entre 65 i 74;Si;10;87;1;2;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-26;Home;Majors de 74;No;153;1085;108;42;12;385;41;16
CATALUNYA;CATALUNYA;2020-10-26;Home;Majors de 74;Si;20;261;13;6;0;45;0;8
CATALUNYA;CATALUNYA;2020-10-26;Home;Menors de 15;No;401;4018;725;0;0;7;2;0
CATALUNYA;CATALUNYA;2020-10-26;Home;Menors de 15;Si;0;3;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-25;Altres;N/A;--;19;60;1;16;3;92;18;0
CATALUNYA;CATALUNYA;2020-10-25;Dona;Entre 15 i 64;No;696;3750;467;40;4;272;37;0
CATALUNYA;CATALUNYA;2020-10-25;Dona;Entre 15 i 64;Si;2;21;3;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-10-25;Dona;Entre 65 i 74;No;64;359;44;17;2;157;37;2
CATALUNYA;CATALUNYA;2020-10-25;Dona;Entre 65 i 74;Si;2;18;1;2;0;10;1;1
CATALUNYA;CATALUNYA;2020-10-25;Dona;Majors de 74;No;88;473;43;36;3;313;15;6
CATALUNYA;CATALUNYA;2020-10-25;Dona;Majors de 74;Si;26;313;15;10;0;65;0;1
CATALUNYA;CATALUNYA;2020-10-25;Dona;Menors de 15;No;116;906;99;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-10-25;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-25;Home;Entre 15 i 64;No;674;3077;412;51;12;498;132;2
CATALUNYA;CATALUNYA;2020-10-25;Home;Entre 15 i 64;Si;10;46;7;1;0;6;2;1
CATALUNYA;CATALUNYA;2020-10-25;Home;Entre 65 i 74;No;74;352;33;18;3;244;76;1
CATALUNYA;CATALUNYA;2020-10-25;Home;Entre 65 i 74;Si;3;23;1;0;0;8;1;1
CATALUNYA;CATALUNYA;2020-10-25;Home;Majors de 74;No;68;390;35;36;2;369;36;8
CATALUNYA;CATALUNYA;2020-10-25;Home;Majors de 74;Si;7;115;9;6;0;34;0;4
CATALUNYA;CATALUNYA;2020-10-25;Home;Menors de 15;No;121;989;122;2;0;6;1;0
CATALUNYA;CATALUNYA;2020-10-25;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-24;Altres;N/A;--;49;341;1;8;1;88;17;0
CATALUNYA;CATALUNYA;2020-10-24;Dona;Entre 15 i 64;No;907;6389;531;38;5;255;36;2
CATALUNYA;CATALUNYA;2020-10-24;Dona;Entre 15 i 64;Si;10;90;3;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-10-24;Dona;Entre 65 i 74;No;93;508;47;22;4;145;37;2
CATALUNYA;CATALUNYA;2020-10-24;Dona;Entre 65 i 74;Si;5;60;2;2;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-24;Dona;Majors de 74;No;89;688;56;43;1;290;13;7
CATALUNYA;CATALUNYA;2020-10-24;Dona;Majors de 74;Si;55;687;20;8;0;56;0;5
CATALUNYA;CATALUNYA;2020-10-24;Dona;Menors de 15;No;155;1278;79;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-10-24;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-24;Home;Entre 15 i 64;No;832;4661;464;43;8;468;131;2
CATALUNYA;CATALUNYA;2020-10-24;Home;Entre 15 i 64;Si;11;122;3;1;0;9;2;0
CATALUNYA;CATALUNYA;2020-10-24;Home;Entre 65 i 74;No;86;506;39;28;4;230;72;3
CATALUNYA;CATALUNYA;2020-10-24;Home;Entre 65 i 74;Si;0;52;1;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-24;Home;Majors de 74;No;71;571;38;42;8;344;37;10
CATALUNYA;CATALUNYA;2020-10-24;Home;Majors de 74;Si;7;199;9;5;0;30;0;3
CATALUNYA;CATALUNYA;2020-10-24;Home;Menors de 15;No;146;1503;127;1;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-24;Home;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-23;Altres;N/A;--;108;660;4;14;3;92;21;0
CATALUNYA;CATALUNYA;2020-10-23;Dona;Entre 15 i 64;No;2101;15695;1464;48;5;223;33;2
CATALUNYA;CATALUNYA;2020-10-23;Dona;Entre 15 i 64;Si;17;119;2;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-10-23;Dona;Entre 65 i 74;No;185;1186;112;22;6;130;34;2
CATALUNYA;CATALUNYA;2020-10-23;Dona;Entre 65 i 74;Si;7;81;2;0;0;7;1;0
CATALUNYA;CATALUNYA;2020-10-23;Dona;Majors de 74;No;215;1426;124;45;1;267;14;6
CATALUNYA;CATALUNYA;2020-10-23;Dona;Majors de 74;Si;79;889;39;8;0;50;0;4
CATALUNYA;CATALUNYA;2020-10-23;Dona;Menors de 15;No;416;4798;336;0;1;2;1;0
CATALUNYA;CATALUNYA;2020-10-23;Dona;Menors de 15;Si;0;6;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-23;Home;Entre 15 i 64;No;1757;11146;1142;62;12;441;122;3
CATALUNYA;CATALUNYA;2020-10-23;Home;Entre 15 i 64;Si;42;206;10;2;1;8;2;0
CATALUNYA;CATALUNYA;2020-10-23;Home;Entre 65 i 74;No;179;1148;88;32;11;208;73;2
CATALUNYA;CATALUNYA;2020-10-23;Home;Entre 65 i 74;Si;9;77;2;1;0;7;1;0
CATALUNYA;CATALUNYA;2020-10-23;Home;Majors de 74;No;147;1156;83;50;4;307;28;18
CATALUNYA;CATALUNYA;2020-10-23;Home;Majors de 74;Si;39;289;17;6;0;27;0;6
CATALUNYA;CATALUNYA;2020-10-23;Home;Menors de 15;No;391;5010;447;3;0;8;1;0
CATALUNYA;CATALUNYA;2020-10-23;Home;Menors de 15;Si;1;5;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-22;Altres;N/A;--;122;746;6;16;2;89;19;0
CATALUNYA;CATALUNYA;2020-10-22;Dona;Entre 15 i 64;No;2179;16029;1354;46;5;231;32;1
CATALUNYA;CATALUNYA;2020-10-22;Dona;Entre 15 i 64;Si;6;89;7;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-10-22;Dona;Entre 65 i 74;No;179;987;79;16;2;127;25;3
CATALUNYA;CATALUNYA;2020-10-22;Dona;Entre 65 i 74;Si;9;67;3;3;1;7;1;0
CATALUNYA;CATALUNYA;2020-10-22;Dona;Majors de 74;No;214;1349;96;38;3;251;12;9
CATALUNYA;CATALUNYA;2020-10-22;Dona;Majors de 74;Si;163;934;38;7;0;50;0;6
CATALUNYA;CATALUNYA;2020-10-22;Dona;Menors de 15;No;390;4276;282;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-22;Dona;Menors de 15;Si;1;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-22;Home;Entre 15 i 64;No;1820;11114;1015;63;11;454;122;0
CATALUNYA;CATALUNYA;2020-10-22;Home;Entre 15 i 64;Si;21;127;13;1;0;8;0;1
CATALUNYA;CATALUNYA;2020-10-22;Home;Entre 65 i 74;No;170;989;78;29;7;196;62;3
CATALUNYA;CATALUNYA;2020-10-22;Home;Entre 65 i 74;Si;14;77;4;1;0;7;1;1
CATALUNYA;CATALUNYA;2020-10-22;Home;Majors de 74;No;146;1019;74;46;5;285;25;9
CATALUNYA;CATALUNYA;2020-10-22;Home;Majors de 74;Si;46;286;13;7;0;26;0;3
CATALUNYA;CATALUNYA;2020-10-22;Home;Menors de 15;No;357;4590;372;2;0;6;1;0
CATALUNYA;CATALUNYA;2020-10-22;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-21;Altres;N/A;--;114;646;3;18;3;80;19;0
CATALUNYA;CATALUNYA;2020-10-21;Dona;Entre 15 i 64;No;2098;17121;881;45;8;228;37;1
CATALUNYA;CATALUNYA;2020-10-21;Dona;Entre 15 i 64;Si;18;53;3;1;1;3;1;0
CATALUNYA;CATALUNYA;2020-10-21;Dona;Entre 65 i 74;No;166;1129;56;25;2;122;25;3
CATALUNYA;CATALUNYA;2020-10-21;Dona;Entre 65 i 74;Si;13;77;2;0;0;7;0;1
CATALUNYA;CATALUNYA;2020-10-21;Dona;Majors de 74;No;217;1403;64;47;2;231;11;9
CATALUNYA;CATALUNYA;2020-10-21;Dona;Majors de 74;Si;172;1165;22;5;0;52;0;1
CATALUNYA;CATALUNYA;2020-10-21;Dona;Menors de 15;No;424;4497;234;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-21;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-21;Home;Entre 15 i 64;No;1944;12234;675;64;15;438;109;2
CATALUNYA;CATALUNYA;2020-10-21;Home;Entre 15 i 64;Si;20;91;1;1;0;7;0;0
CATALUNYA;CATALUNYA;2020-10-21;Home;Entre 65 i 74;No;158;1052;57;25;7;199;58;3
CATALUNYA;CATALUNYA;2020-10-21;Home;Entre 65 i 74;Si;12;81;1;0;1;7;0;0
CATALUNYA;CATALUNYA;2020-10-21;Home;Majors de 74;No;150;1148;78;57;1;265;25;6
CATALUNYA;CATALUNYA;2020-10-21;Home;Majors de 74;Si;50;358;11;3;1;26;0;1
CATALUNYA;CATALUNYA;2020-10-21;Home;Menors de 15;No;422;4963;276;2;0;6;1;0
CATALUNYA;CATALUNYA;2020-10-21;Home;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-20;Altres;N/A;--;96;653;2;14;2;72;19;0
CATALUNYA;CATALUNYA;2020-10-20;Dona;Entre 15 i 64;No;2045;15918;458;26;6;203;27;2
CATALUNYA;CATALUNYA;2020-10-20;Dona;Entre 15 i 64;Si;14;189;2;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-10-20;Dona;Entre 65 i 74;No;150;1164;21;13;4;113;23;0
CATALUNYA;CATALUNYA;2020-10-20;Dona;Entre 65 i 74;Si;6;86;0;0;0;8;0;1
CATALUNYA;CATALUNYA;2020-10-20;Dona;Majors de 74;No;179;1412;26;29;2;194;11;6
CATALUNYA;CATALUNYA;2020-10-20;Dona;Majors de 74;Si;142;965;3;11;0;48;0;1
CATALUNYA;CATALUNYA;2020-10-20;Dona;Menors de 15;No;415;4190;98;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-10-20;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-20;Home;Entre 15 i 64;No;1824;10860;353;74;10;390;86;1
CATALUNYA;CATALUNYA;2020-10-20;Home;Entre 15 i 64;Si;16;251;0;0;0;7;0;0
CATALUNYA;CATALUNYA;2020-10-20;Home;Entre 65 i 74;No;141;1076;27;29;9;174;55;1
CATALUNYA;CATALUNYA;2020-10-20;Home;Entre 65 i 74;Si;9;114;2;1;0;10;0;0
CATALUNYA;CATALUNYA;2020-10-20;Home;Majors de 74;No;152;1214;19;40;5;221;27;10
CATALUNYA;CATALUNYA;2020-10-20;Home;Majors de 74;Si;56;351;2;2;0;25;0;1
CATALUNYA;CATALUNYA;2020-10-20;Home;Menors de 15;No;462;4791;120;2;0;2;1;0
CATALUNYA;CATALUNYA;2020-10-20;Home;Menors de 15;Si;0;5;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-19;Altres;N/A;--;104;661;0;16;5;75;18;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Entre 15 i 64;No;2051;13047;121;47;5;209;36;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Entre 15 i 64;Si;9;68;1;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Entre 65 i 74;No;165;999;4;15;6;108;19;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Entre 65 i 74;Si;5;54;0;2;0;8;0;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Majors de 74;No;165;1219;6;40;1;189;10;9
CATALUNYA;CATALUNYA;2020-10-19;Dona;Majors de 74;Si;95;871;4;3;1;51;0;7
CATALUNYA;CATALUNYA;2020-10-19;Dona;Menors de 15;No;340;3315;23;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-10-19;Dona;Menors de 15;Si;0;3;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-19;Home;Entre 15 i 64;No;1970;9703;102;72;17;365;84;0
CATALUNYA;CATALUNYA;2020-10-19;Home;Entre 15 i 64;Si;10;125;1;1;0;9;0;0
CATALUNYA;CATALUNYA;2020-10-19;Home;Entre 65 i 74;No;169;1005;4;27;4;164;47;1
CATALUNYA;CATALUNYA;2020-10-19;Home;Entre 65 i 74;Si;5;57;0;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-10-19;Home;Majors de 74;No;134;1008;8;37;4;211;23;10
CATALUNYA;CATALUNYA;2020-10-19;Home;Majors de 74;Si;29;287;0;4;0;27;0;4
CATALUNYA;CATALUNYA;2020-10-19;Home;Menors de 15;No;335;3565;31;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-10-19;Home;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-18;Altres;N/A;--;21;136;0;11;2;58;14;0
CATALUNYA;CATALUNYA;2020-10-18;Dona;Entre 15 i 64;No;596;4002;48;36;6;204;36;0
CATALUNYA;CATALUNYA;2020-10-18;Dona;Entre 15 i 64;Si;1;8;0;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-10-18;Dona;Entre 65 i 74;No;74;383;4;12;2;97;17;1
CATALUNYA;CATALUNYA;2020-10-18;Dona;Entre 65 i 74;Si;0;7;0;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-10-18;Dona;Majors de 74;No;65;474;9;20;0;168;9;5
CATALUNYA;CATALUNYA;2020-10-18;Dona;Majors de 74;Si;9;126;0;6;0;51;0;2
CATALUNYA;CATALUNYA;2020-10-18;Dona;Menors de 15;No;75;761;14;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-10-18;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-10-18;Home;Entre 15 i 64;No;579;3072;43;50;6;344;69;2
